CODIGO DE CLASE,CODIGO DE FAMILIA,DESCRIPCION DE CLASE
711411,7114,711411-SERVICIOS DE TAPAR Y ABANDONO DEL POZO
711412,7114,711412-SERVICIOS DE RESTAURAR EL SITIO DEL POZO
711510,7115,711510-SERVICIOS DE COMUNICACIÓN DE DATOS DEL CAMPO PETROLÍFERO
711511,7115,711511-SERVICIOS DE GERENCIA DE DATOS DEL CAMPO PETROLÍFERO
711512,7115,711512-SERVICIOS DE MODELO ECONÓMICO Y DE RIESGO DEL CAMPO PETROLÍFERO
711513,7115,711513-SERVICIOS DE INTERPRETACIÓN DEL CAMPO PETROLÍFERO
711514,7115,711514-SERVICIOS DE INGENIERÍA DEL POZO
711610,7116,711610-SERVICIOS DE MODELAR DEL CAMPO PETROLÍFERO
711611,7116,711611-GERENCIA DE LA INGENIERÍA DE PRODUCCIÓN DEL CAMPO PETROLÍFERO
711612,7116,711612-GERENCIA DE LAS OPERACIONES DE PRODUCCIÓN DEL CAMPO PETROLÍFERO
711613,7116,711613-SERVICIOS DE MANEJO DE PROYECTOS DEL CAMPO
711614,7116,711614-SERVICIOS DE MANEJO DE PROYECTOS DEL CAMPO PETROLERO
711615,7116,711615-SERVICIOS DE OPERACIÓN DEL LUGAR DE LA PERFORACIÓN
711616,7116,711616-OTROS SERVICIOS DE SOPORTE PARA CAMPOS PETROLEROS
721015,7210,721015-SERVICIOS DE APOYO PARA LA CONSTRUCCIÓN
721021,7210,721021-CONTROL DE PLAGAS
721029,7210,721029-SERVICIOS DE MANTENIMIENTO Y REPARACIÓN DE INSTALACIONES
721031,7210,721031-INSTALACIÓN Y REPARACIÓN DE SERVICIOS DE BANDAS TRANSPORTADORAS
721033,7210,721033-SERVICIOS DE MANTENIMIENTO Y REPARACIÓN DE INFRAESTRUCTURA
721110,7211,721110-SERVICIOS DE CONSTRUCCIÓN DE UNIDADES UNIFAMILIARES
721111,7211,721111-SERVICIOS DE CONSTRUCCIÓN DE UNIDADES MULTIFAMILIARES
721210,7212,721210-SERVICIOS DE CONSTRUCCIÓN DE EDIFICIOS INDUSTRIALES Y BODEGAS NUEVAS
721211,7212,721211-SERVICIOS DE CONSTRUCCIÓN DE EDIFICIOS COMERCIALES Y DE OFICINA
721212,7212,721212-SERVICIOS DE CONSTRUCCIÓN DE EDIFICIOS AGRÍCOLAS
721213,7212,721213-SERVICIOS DE CONSTRUCCIÓN DE TALLERES AUTOMOTRICES Y ESTACIONES DE SERVICIO
721214,7212,721214-SERVICIOS DE CONSTRUCCIÓN DE EDIFICIOS PÚBLICOS ESPECIALIZADOS
721215,7212,721215-SERVICIOS DE CONSTRUCCIÓN DE PLANTAS INDUSTRIALES
721410,7214,721410-SERVICIOS DE CONSTRUCCIÓN DE AUTOPISTAS Y CARRETERAS
721411,7214,721411-SERVICIOS DE PAVIMENTACIÓN Y SUPERFICIES DE EDIFICIOS DE INFRAESTRUCTURA
721412,7214,721412-SERVICIOS DE CONSTRUCCIÓN MARINA
721413,7214,721413-SERVICIO DE CONSTRUCCIÓN DE FACILIDADES ATLÉTICAS Y RECREATIVAS
721414,7214,721414-SERVICIOS DE CONSTRUCCIÓN Y REPARACIÓN DE FACILIDADES DE DETENCIÓN
721415,7214,721415-SERVICIOS DE PREPARACIÓN DE TIERRAS
721416,7214,721416-SERVICIOS DE CONSTRUCCIÓN DE SISTEMAS DE TRÁNSITO MASIVO
721417,7214,721417-SERVICIOS DE ALQUILER O ARRENDAMIENTO DE EQUIPO Y MAQUINARIA DE CONSTRUCCIÓN
721510,7215,721510-SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO DE CALDERAS Y HORNOS
721511,7215,721511-SERVICIOS DE CONSTRUCCIÓN DE PLOMERÍA
721512,7215,721512-SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO DE HVAC CALEFACCIÓN Y ENFRIAMIENTO Y AIRE ACONDICIONADO
721513,7215,721513-SERVICIOS DE PINTURA E INSTALACIÓN DE PAPEL DE COLGADURA
721514,7215,721514-SERVICIOS DE CONSTRUCCIÓN DE RECUBRIMIENTOS DE MUROS
721515,7215,721515-SERVICIOS DE SISTEMAS ELÉCTRICOS
721516,7215,721516-SERVICIOS DE SISTEMAS ESPECIALIZADOS DE COMUNICACIÓN
721517,7215,721517-SERVICIOS DE INSTALACIÓN DE SISTEMAS DE SEGURIDAD FÍSICA E INDUSTRIAL
721518,7215,721518-SERVICIOS DE MANTENIMIENTO Y REPARACIÓN DE INSTALACIÓN DE MÁQUINAS
721519,7215,721519-SERVICIOS DE ALBAÑILERÍA Y MAMPOSTERÍA
721520,7215,721520-SERVICIOS DE PAÑETADO Y DRYWALL
721521,7215,721521-SERVICIOS ACÚSTICOS Y DE AISLAMIENTO
721522,7215,721522-SERVICIOS DE BALDOSAS TERRAZO Y MÁRMOL Y MOSAICOS
721523,7215,721523-SERVICIOS DE CARPINTERÍA
721524,7215,721524-SERVICIOS DE MONTAJE E INSTALACIÓN DE VENTANAS Y PUERTAS
721525,7215,721525-SERVICIOS DE INSTALACIÓN DE PISOS
721526,7215,721526-SERVICIOS DE TECHADO Y PAREDES EXTERNAS Y LÁMINAS DE METAL
721527,7215,721527-SERVICIOS DE INSTALACIÓN Y REPARACIÓN DE CONCRETO
721528,7215,721528-SERVICIOS DE PERFORACIÓN DE POZOS DE AGUA
721529,7215,721529-SERVICIOS DE MONTAJE DE ACERO ESTRUCTURAL
721530,7215,721530-SERVICIOS DE VIDRIOS Y VENTANERÍA
721531,7215,721531-SERVICIOS DE CONSTRUCCIÓN DE FACILIDADES ATLÉTICAS Y RECREATIVAS
721532,7215,"721532-SERVICIOS DE RECUBRIMIENTO, IMPERMEABILIZACIÓN PROTECCIÓN CONTRA CLIMA Y FUEGO"
721533,7215,721533-SERVICIOS DE MANTENIMIENTO E INSTALACIÓN DE EQUIPO DE ESTACIÓN DE SERVICIO
721534,7215,721534-SERVICIOS DE APAREJAMIENTO Y ANDAMIAJE
721535,7215,721535-SERVICIOS DE LIMPIEZA ESTRUCTURAL EXTERNA
721536,7215,"721536-SERVICIOS DE TERMINADO INTERIOR, DOTACIÓN Y REMODELACIÓN"
721537,7215,"721537-SERVICIOS DE INSTALACIÓN, MANTENIMIENTO Y REPARACIÓN DE EQUIPOS Y CONSTRUCCIÓN DE PARQUEADEROS"
721539,7215,721539-SERVICIO DE PREPARACIÓN DE OBRAS DE CONSTRUCCIÓN
721540,7215,721540-SERVICIOS DE EDIFICIOS ESPECIALIZADOS Y COMERCIOS
721541,7215,721541-SERVICIOS DE MANTENIMIENTO Y REPARACIÓN DE EQUIPO DE SISTEMAS DE DISTRIBUCIÓN Y ACONDICIONAMIENTO
721542,7215,721542-SERVICIOS DE MANTENIMIENTO Y REPARACIÓN DE INSTALACIÓN DE INSTRUMENTACIÓN
721543,7215,721543-SERVICIOS DE MANTENIMIENTO Y REPARACIÓN DE EQUIPO MOTIVO Y GENERACIÓN DE ENERGÍA ELÉCTRICA
721544,7215,721544-SERVICIOS DE MANTENIMIENTO Y FABRICACIÓN DE ACCESORIOS PARA TUBERÍAS
721545,7215,721545-SERVICIOS DE MANTENIMIENTO E INSTALACIÓN DE EQUIPO PESADO
731015,7310,731015-PRODUCCIÓN PETROQUÍMICA Y DE PLÁSTICO
731016,7310,731016-PRODUCCIÓN DE QUÍMICOS Y FERTILIZANTES
731017,7310,731017-PRODUCCIÓN FARMACÉUTICA
731018,7310,731018-PRODUCCIÓN BIOQUÍMICA Y DE BIOTECNOLOGÍA
731019,7310,731019-PRODUCCIÓN DE CAUCHO
731115,7311,731115-PROCESAMIENTO DE MADERA
731116,7311,731116-PROCESAMIENTO DE PULPA Y PAPEL
731215,7312,731215-PROCESOS DE FUNDICIÓN Y REFINACIÓN Y FORMADO DE METALES
731216,7312,731216-TERMINACIÓN DE METALES
731218,7312,731218-SERVICIOS DE INDUSTRIA DE PRODUCTOS DE MINERALES NO METÁLICOS
731315,7313,731315-PROCESAMIENTO DE BEBIDAS
731316,7313,731316-PROCESAMIENTO DE CARNES Y AVES Y PECES Y MARISCOS
731317,7313,731317-PROCESAMIENTO DE FRUTAS Y VEGETALES
731318,7313,731318-PROCESAMIENTO DE LÁCTEOS Y HUEVOS
731319,7313,731319-PROCESAMIENTO DE GRANOS Y AZÚCAR Y ACEITES Y GRASAS
731415,7314,731415-PRODUCCIÓN DE FIBRA
731416,7314,731416-PROCESAMIENTO DE HEBRAS E HILOS
731417,7314,731417-PRODUCCIÓN DE TELAS Y CUERO
731515,7315,731515-SERVICIOS DE ENSAMBLE
731516,7315,731516-SERVICIOS DE EMPAQUE
731517,7315,731517-TRATAMIENTO DE MATERIALES
731518,7315,731518-SERVICIOS DE CONVERSIÓN
731519,7315,731519-SERVICIOS A LA INDUSTRIA DE IMPRESIÓN
731520,7315,731520-SERVICIOS DE LLENADO
731521,7315,731521-SERVICIOS DE MANTENIMIENTO Y REPARACIÓN DE EQUIPO DE MANUFACTURA
731615,7316,731615-MANUFACTURA DE MAQUINARIA
731616,7316,731616-MANUFACTURA DE EQUIPO DE TRANSPORTE
731715,7317,731715-MANUFACTURA DE BIENES ELÉCTRICOS
731716,7317,731716-MANUFACTURA DE INSTRUMENTOS DE PRECISIÓN
731810,7318,731810-SERVICIOS DE MAQUINADO
731811,7318,731811-SERVICIOS DE REVESTIMIENTO
731812,7318,731812-SERVICIOS DE FORMADO
731813,7318,731813-SERVICIOS DE TRATAMIENTO DE CALOR
731819,7318,731819-SERVICIOS DE SOLDADURA
761015,7610,761015-DESINFECCIÓN
761016,7610,761016-DESCONTAMINACIÓN DE MATERIALES PELIGROSOS
761115,7611,761115-SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE EDIFICIOS GENERALES Y DE OFICINAS
761116,7611,761116-SERVICIOS DE LIMPIEZA DE COMPONENTES DE EDIFICIOS
761118,7611,761118-LIMPIEZA DE VEHÍCULOS DE TRANSPORTE
761215,7612,761215-RECOLECCIÓN Y DISPOSICIÓN DE BASURAS
761216,7612,761216-DISPOSICIÓN DE DESECHOS NO PELIGROSOS
761217,7612,761217-TRATAMIENTO DE DESECHOS LÍQUIDOS
761219,7612,761219-DISPOSICIÓN DE DESECHOS PELIGROSOS
761220,7612,761220-SERVICIOS DE BASURERO
761221,7612,761221-SERVICIOS DE MEZCLA DE DESECHOS A COMBUSTIBLE
761222,7612,761222-SERVICIOS DE INCINERACIÓN DE DESECHOS
761223,7612,761223-SERVICIOS DE RECICLABLES
761224,7612,761224-HONORARIOS DE DISPOSICIÓN Y TRATAMIENTO DE BASURAS
761315,7613,761315-TRATAMIENTO DE BASURA NUCLEAR
761316,7613,761316-LIMPIEZA DE DERRAMES TÓXICOS
761317,7613,761317-LIMPIEZA DE DERRAMES DE PETRÓLEO
771015,7710,771015-EVALUACIÓN DE IMPACTO AMBIENTAL
771016,7710,771016-PLANEACIÓN AMBIENTAL
771017,7710,771017-SERVICIOS DE ASESORÍA AMBIENTAL
771018,7710,771018-AUDITORÍA AMBIENTAL
771019,7710,771019-SERVICIOS DE INVESTIGACIÓN DE CONTAMINACIÓN
771020,7710,771020-SERVICIOS DE REPORTE AMBIENTAL
771115,7711,771115-SERVICIOS DE SEGURIDAD AMBIENTAL
771116,7711,771116-REHABILITACIÓN AMBIENTAL
771215,7712,771215-CONTAMINACIÓN DEL AIRE
771216,7712,771216-CONTAMINACIÓN DEL SUELO
771217,7712,771217-CONTAMINACIÓN DEL AGUA
771315,7713,771315-CONTAMINACIÓN DE PETRÓLEO
771316,7713,771316-CONTAMINACIÓN AUDITIVA
771317,7713,771317-CONTAMINACIÓN DE SUSTANCIAS TÓXICAS
781015,7810,781015-TRANSPORTE DE CARGA AÉREA
781016,7810,781016-TRANSPORTE DE CARGA POR FERROCARRIL
781017,7810,781017-TRANSPORTE DE CARGA POR MAR
781018,7810,781018-TRANSPORTE DE CARGA POR CARRETERA
781019,7810,781019-TRANSPORTE DE CARGA INTERMODAL
781020,7810,781020-TRANSPORTE DE CARGA EN NAVES ESPACIALES
781021,7810,781021-SERVICIOS DE OLEODUCTOS
781022,7810,781022-SERVICIOS POSTALES DE PAQUETEO Y COURRIER
781115,7811,781115-TRANSPORTE DE PASAJEROS AÉREA
781116,7811,781116-TRANSPORTE DE PASAJEROS POR FERROCARRIL
781117,7811,781117-TRANSPORTE DE PASAJEROS POR MAR
781118,7811,781118-TRANSPORTE DE PASAJEROS POR CARRETERA
781119,7811,781119-TRANSPORTE ESPACIAL
781215,7812,781215-EMPAQUE
781216,7812,781216-SERVICIOS DE MANEJO DE MATERIALES
781315,7813,781315-BODEGAJE DE PRODUCTOS AGRÍCOLAS
781316,7813,781316-ALMACENAMIENTO DE BIENES GENERALES
781317,7813,781317-ALMACENAMIENTO A GRANEL
781318,7813,781318-BODEGAJE Y ALMACENAMIENTO ESPECIALIZADO
781415,7814,781415-SERVICIOS DE ORGANIZACIÓN DE TRANSPORTES
781416,7814,781416-INSPECCIÓN
781417,7814,781417-SERVICIOS A LA NAVEGACIÓN
781418,7814,781418-SERVICIOS AL TERMINAL
781419,7814,781419-SERVICIOS DE ALQUILER DE CONTENEDORES DE TRANSPORTE
781815,7818,781815-SERVICIOS DE MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS
781816,7818,781816-SERVICIOS DE PANEL Y PINTURA
781817,7818,781817-SERVICIOS DE SOPORTE DE LLENADO DE COMBUSTIBLE DE VEHÍCULOS Y ALMACENAMIENTO DE VEHÍCULOS
781818,7818,781818-SERVICIOS DE MANTENIMIENTO Y REPARACIÓN DE AERONAVES
781819,7818,781819-SERVICIOS DE MANTENIMIENTO Y REPARACIÓN DE EQUIPO DE NAVEGACIÓN
801015,8010,801015-SERVICIOS DE CONSULTORÍA DE NEGOCIOS Y ADMINISTRACIÓN CORPORATIVA
801016,8010,801016-GERENCIA DE PROYECTOS
801017,8010,801017-GERENCIA INDUSTRIAL
801115,8011,801115-DESARROLLO DE RECURSOS HUMANOS
801116,8011,801116-SERVICIOS DE PERSONAL TEMPORAL
801117,8011,801117-RECLUTAMIENTO DE PERSONAL
801215,8012,801215-SERVICIOS DE DERECHO PENAL
801216,8012,801216-SERVICIOS DE DERECHO COMERCIAL
801217,8012,801217-SERVICIOS DE RESPONSABILIDAD CIVIL
801218,8012,801218-SERVICIOS DE DERECHO DE FAMILIA
801219,8012,801219-SERVICIOS DE PARTICIPACIÓN COMPENSADA LEGAL
801315,8013,801315-ALQUILER Y ARRENDAMIENTO DE PROPIEDADES O EDIFICACIONES
801316,8013,801316-VENTAS DE PROPIEDADES Y EDIFICIOS
801317,8013,801317-SERVICIOS DE CUSTODIA Y TÍTULO
801318,8013,801318-SERVICIOS DE ADMINISTRACIÓN INMOBILIARIA
801415,8014,801415-INVESTIGACIÓN DE MERCADOS
801416,8014,801416-ACTIVIDADES DE VENTAS Y PROMOCIÓN DE NEGOCIOS
801417,8014,801417-DISTRIBUCIÓN
801418,8014,801418-SERVICIOS DE CORREO
801419,8014,801419-EXHIBICIONES Y FERIAS COMERCIALES
801515,8015,801515-FACILITACIÓN DEL COMERCIO
801516,8015,801516-SERVICIOS DE COMERCIO INTERNACIONAL
801615,8016,801615-SERVICIOS DE APOYO GERENCIAL
801616,8016,801616-SUPERVISIÓN DE INSTALACIONES DE NEGOCIOS
801617,8016,801617-SERVICIOS DE RECUPERACIÓN DE ACTIVOS
801618,8016,801618-SERVICIOS DE ALQUILER O ARRENDAMIENTO DE EQUIPO DE OFICINA
811015,8110,811015-INGENIERÍA CIVIL
811016,8110,811016-INGENIERÍA MECÁNICA
811017,8110,811017- INGENIERÍA ELÉCTRICA Y ELECTRÓNICA
811018,8110,811018-INGENIERÍA QUÍMICA
811019,8110,811019-INGENIERÍA DE PETRÓLEOS Y GAS
811020,8110,811020-INGENIERÍA DE MINAS
811021,8110,811021-INGENIERÍA DE OCÉANOS
811022,8110,811022-INGENIERÍA DE TRANSPORTE
811023,8110,811023-INGENIERÍA AERONÁUTICA
811024,8110,811024-INGENIERÍA DE TRANSMISIÓN DE ENERGÍA ELÉCTRICA
811025,8110,811025-SERVICIOS DE PERMISOS
811026,8110,811026-SERVICIOS DE MUESTREO
811027,8110,811027-SERVICIOS DE DISEÑO E INGENIERÍA DE SISTEMAS INSTRUMENTADOS DE CONTROL 
811115,8111,811115-INGENIERÍA DE SOFTWARE O HARDWARE
811116,8111,811116-PROGRAMADORES DE COMPUTADOR
811117,8111,811117-SISTEMAS DE MANEJO DE INFORMACIÓN MIS
811118,8111,811118-SERVICIOS DE SISTEMAS Y ADMINISTRACIÓN DE COMPONENTES DE SISTEMAS
811119,8111,811119-SISTEMAS DE RECUPERACIÓN DE INFORMACIÓN
811120,8111,811120-SERVICIOS DE DATOS
811121,8111,811121-SERVICIOS DE INTERNET
811122,8111,811122-MANTENIMIENTO Y SOPORTE DE SOFTWARE
811123,8111,811123-MANTENIMIENTO Y SOPORTE DE HARDWARE DE COMPUTADOR
811124,8111,811124-SERVICIOS DE ALQUILER O ARRENDAMIENTO DE HARDWARE DE COMPUTADOR
811125,8111,811125-SERVICIOS DE ALQUILER O ARRENDAMIENTO DE LICENCIAS DE SOFTWARE DE COMPUTADOR
811215,8112,811215-ANÁLISIS ECONÓMICO
811216,8112,811216-SISTEMAS Y EMISIONES MONETARIAS
811315,8113,811315-METODOLOGÍA Y ANÁLISIS
811415,8114,811415-CONTROL DE CALIDAD
811416,8114,811416-MANEJO DE CADENA DE SUMINISTROS
811417,8114,811417-PLANEACIÓN Y CONTROL DE PRODUCCIÓN
811418,8114,811418-ADMINISTRACIÓN DE INSTALACIONES
811419,8114,811419-SERVICIOS DE INVESTIGACIÓN Y DESARROLLO DE TECNOLOGÍA MANUFACTURERA
811515,8115,811515-METEOROLOGÍA
811516,8115,811516-CARTOGRAFÍA
811517,8115,811517-GEOLOGÍA
811518,8115,811518-OCEANOGRAFÍA E HIDROLOGÍA
811519,8115,811519-GEOFÍSICA
811615,8116,811615-SERVICIOS DE ADMINISTRACIÓN DE ACCESO
811616,8116,811616-SERVICIOS DE CORREO ELECTRÓNICO Y MENSAJERÍA
811617,8116,811617-SERVICIOS DE TELECOMUNICACIONES
811618,8116,811618-SERVICIOS DE ALQUILER O ARRENDAMIENTO DE EQUIPOS O PLATAFORMAS DE VOZ Y DATOS O MULTIMEDIA
821015,8210,821015-PUBLICIDAD IMPRESA
821016,8210,821016-PUBLICIDAD DIFUNDIDA
821017,8210,821017-PUBLICIDAD AÉREA
821018,8210,821018-SERVICIOS DE AGENCIA DE PUBLICIDAD
821019,8210,821019-COLOCACIÓN Y CUMPLIMIENTO DE MEDIOS
821115,8211,821115-ESCRITURA TÉCNICA
821116,8211,821116-ESCRITURA NO TÉCNICA
821117,8211,821117-ESCRITURA CREATIVA
821118,8211,821118-SERVICIOS EDITORIALES Y DE SOPORTE
821119,8211,821119-SERVICIOS DE NOTICIAS Y PUBLICIDAD
821120,8211,821120-SERVICIOS DE INTERPRETACIÓN DE IDIOMAS DE FORMA PRESENCIAL
821215,8212,821215-IMPRESIÓN
821216,8212,821216-GRABADO
821217,8212,821217-FOTOCOPIADO
821218,8212,821218-PUBLICACIÓN
821219,8212,821219-EMPASTE DE LIBROS
821315,8213,821315-SERVICIOS DE PROCESADO DE PELÍCULAS
821316,8213,821316-FOTÓGRAFOS Y CINEMATÓGRAFOS
821415,8214,821415-SERVICIOS DE DISEÑO ARTÍSTICO
821416,8214,821416-SERVICIOS DE EXHIBICIÓN GRÁFICA
821515,8215,821515-SERVICIOS DE ARTES VISUALES
821516,8215,821516-ARTISTAS DE CIRCO
821517,8215,821517-PROFESIONALES DE LAS ARTES ESCÉNICAS
831015,8310,831015-SERVICIOS DE ACUEDUCTO Y ALCANTARILLADO
831016,8310,831016-SERVICIOS DE PETRÓLEO Y GAS
831018,8310,831018-SERVICIOS ELÉCTRICOS
831019,8310,831019-CONSERVACIÓN DE ENERGÍA
831115,8311,831115-COMUNICACIONES TELEFÓNICAS LOCALES Y DE LARGA DISTANCIA
831116,8311,831116-SERVICIOS DE COMUNICACIONES MÓVILES
831117,8311,831117-SERVICIOS DE FACSÍMIL Y TELÉGRAFOS
831118,8311,831118-SERVICIOS DE TELEVISIÓN
831119,8311,831119-SERVICIOS DE RADIO
831122,8311,831122-SERVICIOS MEJORADOS DE TELECOMUNICACIONES
831123,8311,831123-SERVICIOS DE TELECOMUNICACIONES POR FIBRA
831124,8311,831124-SERVICIOS DE TELECOMUNICACIONES DE MARCADO CONMUTADO Y CIRCUITO DE LÍNEA DEDICADA ALQUILADA
831125,8311,831125-CAPACIDADES DE EJE TRONCAL
831126,8311,831126-ACCESO DE CLIENTES
831215,8312,831215-BIBLIOTECAS
831216,8312,831216-CENTROS DE INFORMACIÓN
831217,8312,831217-SERVICIOS DE COMUNICACIÓN MASIVA
841015,8410,841015-ASISTENCIA DE DESARROLLO
841016,8410,841016-FINANCIACIÓN DE AYUDAS
841017,8410,841017-MANEJO DE DUDA
841115,8411,841115-SERVICIOS CONTABLES
841116,8411,841116-SERVICIOS DE AUDITORÍA
841117,8411,841117-FINANZAS CORPORATIVAS
841118,8411,841118-ASUNTOS Y PREPARACIÓN DE IMPUESTOS
841215,8412,841215-INSTITUCIONES BANCARIAS
841216,8412,841216-SERVICIOS DE TRANSFERENCIA DE FONDOS Y CANJE Y CAMBIOS
841217,8412,841217-ASESORÍA DE INVERSIONES
841218,8412,841218-SERVICIOS DE MERCADOS DE TÍTULOS VALORES Y COMMODITIES
841219,8412,841219-BANCA HIPOTECARIA
841220,8412,841220-SERVICIOS DE CAJILLAS DE SEGURIDAD
841315,8413,841315-SERVICIOS DE SEGUROS PARA ESTRUCTURAS Y PROPIEDADES Y POSESIONES
841316,8413,"841316-SEGUROS DE VIDA, SALUD Y ACCIDENTES"
841317,8413,841317-FONDOS DE PENSIONES
841318,8413,841318-FONDOS DE RETIRO
841415,8414,841415-AGENCIAS  DE CRÉDITO GUBERNAMENTAL
841416,8414,841416-AGENCIAS DE CRÉDITO PERSONAL
841417,8414,841417-AGENCIAS DE CRÉDITO COMERCIAL
851015,8510,851015-CENTROS DE SALUD
851016,8510,851016-PERSONAS DE SOPORTE DE PRESTACIÓN DE SERVICIOS DE SALUD
851017,8510,851017-SERVICIOS DE ADMINISTRACIÓN DE SALUD
851115,8511,851115-PREVENCIÓN Y CONTROL DE ENFERMEDADES CONTAGIOSAS
851116,8511,851116-PREVENCIÓN Y CONTROL DE ENFERMEDADES NO CONTAGIOSAS
851117,8511,851117-MANEJO Y CONTROL DE VECTORES DE ENFERMEDAD
851215,8512,851215-SERVICIOS DE PRESTADORES DE CUIDADO PRIMARIO
851216,8512,851216-SERVICIOS MÉDICOS DE DOCTORES ESPECIALISTAS
851217,8512,851217-SERVICIOS DE PRESTADORES ESPECIALISTAS DE SERVICIOS DE SALUD
851218,8512,851218-LABORATORIOS MÉDICOS
851219,8512,851219-FARMACÉUTICOS
851220,8512,851220-SERVICIOS DENTALES
851221,8512,851221-SERVICIOS DE REHABILITACIÓN
851222,8512,851222-SERVICIOS DE EVALUACIÓN Y VALORACIÓN DE SALUD INDIVIDUAL
851315,8513,851315-SERVICIOS DE MEDICINA EXPERIMENTAL
851316,8513,851316-ETICA MÉDICA
851317,8513,851317-CIENCIA E INVESTIGACIÓN MÉDICA
851415,8514,851415-CURANDEROS
851416,8514,851416-TRATAMIENTOS HERBALES
851417,8514,851417-PRÁCTICA HOMEOPÁTICA
851515,8515,851515-TECNOLOGÍA DE ALIMENTOS
851516,8515,851516-ASUNTOS NUTRICIONALES
851517,8515,851517-PLANEACIÓN Y AYUDA DE POLÍTICA DE ALIMENTOS
851615,8516,851615-REPARACIÓN DE EQUIPO MÉDICO O QUIRÚRGICO
851715,8517,851715-SERVICIOS FUNERARIOS Y ASOCIADOS
851716,8517,851716-CUIDADO EN HOSPICIOS
861015,8610,861015-SERVICIOS DE ENTRENAMIENTO EN AGRICULTURA Y SILVICULTURA Y OTROS RECURSOS NATURALES
861016,8610,861016-SERVICIOS DE CAPACITACIÓN VOCACIONAL CIENTÍFICA
861017,8610,861017-SERVICIOS DE CAPACITACIÓN VOCACIONAL NO - CIENTÍFICA
861018,8610,861018-ENTRENAMIENTO EN SERVICIO Y DESARROLLO DE MANO DE OBRA
861115,8611,861115-SERVICIOS DE APRENDIZAJE A DISTANCIA
861116,8611,861116-EDUCACIÓN DE ADULTOS
861117,8611,861117-EDUCACIÓN DE IDIOMAS
861118,8611,861118-INTERCAMBIOS ESTUDIANTILES
861215,8612,861215-ESCUELAS ELEMENTALES Y SECUNDARIAS
861216,8612,861216-COLEGIOS MENORES
861217,8612,861217-UNIVERSIDADES Y POLITÉCNICOS
861218,8612,861218-ESCUELAS PROFESIONALES
861315,8613,861315-BELLAS ARTES
861316,8613,861316-MÚSICA Y DRAMA
861317,8613,"861317-CONDUCCIÓN DE VEHÍCULOS, BUQUES Y AERONAVES"
861318,8613,861318-EDUCACIÓN MILITAR
861319,8613,861319-ESCUELAS PARA GENTE CON DISCAPACIDADES
861320,8613,861320-SERVICIOS DE EDUCACIÓN Y CAPACITACIÓN EN ADMINISTRACIÓN
861415,8614,861415-SERVICIOS DE GUÍA EDUCATIVA
861416,8614,861416-ORGANIZACIONES DE ESTUDIANTES
861417,8614,861417-TECNOLOGÍA EDUCACIONAL
901015,9010,901015-ESTABLECIMIENTOS PARA COMER Y BEBER
901016,9010,901016-SERVICIOS DE BANQUETES Y CATERING
901017,9010,901017-SERVICIOS DE CAFETERÍA
901018,9010,901018-SERVICIOS DE COMIDA PARA LLEVAR Y A DOMICILIO
901115,9011,901115-HOTELES Y MOTELES Y PENSIONES
901116,9011,901116-FACILIDADES PARA ENCUENTROS
901117,9011,901117-FACILIDADES PARA ACAMPAR 
901118,9011,901118-CUARTOS DE HOTEL
901215,9012,901215-AGENTES DE VIAJES
901216,9012,901216-ASISTENCIA EN DOCUMENTOS DE VIAJES
901217,9012,901217-GUÍAS E INTÉRPRETES
901218,9012,901218-SERVICIOS DE ASISTENCIA DE EMERGENCIA EN VIAJES
901315,9013,901315-ACTUACIONES EN VIVO
901316,9013,901316-ACTUACIONES GRABADAS O PELÍCULAS
901415,9014,901415-EVENTOS PROFESIONALES DEPORTIVOS
901416,9014,901416-PROMOCIÓN Y PATROCINIO DE EVENTOS DEPORTIVOS
901417,9014,901417-DEPORTES AFICIONADOS Y RECREACIONALES
901515,9015,901515-ATRACCIONES TURÍSTICAS
901516,9015,901516-SHOWS VIAJEROS
901517,9015,901517-PARQUES DE DIVERSIONES
901518,9015,901518-CARNAVALES Y FERIAS
901519,9015,901519-ESTABLECIMIENTOS DE JUEGOS DE AZAR Y DE APUESTAS
901520,9015,901520-CLUBES NOCTURNOS Y SALONES DE BAILE
901521,9015,901521-SERVICIOS DE CONSERJERÍA
911015,9110,911015-FACILIDADES DE SPA Y EJERCICIOS Y REJUVENECIMIENTO
911016,9110,911016-CUIDADO FACIAL Y CORPORAL
911017,9110,911017-CUIDADO DEL PELO
911018,9110,911018-ALQUILER DE ROPA
911019,9110,911019-CONSULTORES DE MODAS
911115,9111,911115-SERVICIOS DE LAVANDERÍA
911116,9111,911116-ASISTENCIA Y CUIDADO DEL HOGAR
911117,9111,911117-SERVICIOS DE COMPRA Y TRUEQUE DE CONSUMO
911118,9111,911118-CUIDADO Y ALMACENAMIENTO DE ÍTEMS PERSONALES
911119,9111,911119-SERVICIOS DE CUIDADO TEMPORAL
921015,9210,921015-SERVICIOS DE POLICÍA
921016,9210,921016-SERVICIOS DE BOMBEROS
921017,9210,921017-SISTEMAS DE CÁRCELES Y PRISIONES
921018,9210,921018-SISTEMAS JUDICIALES
921019,9210,921019-SERVICIOS DE RESCATE
